title,image,published,description,category,author,image_relation,fake_news_label
Wall Street Is Getting Antsy With Trump,https://static01.nyt.com/images/2025/02/21/multimedia/00trump-miami-01-gqmz/00trump-miami-01-gqmz-facebookJumbo.jpg,2025-02-22 10:00:46+00:00,The contrasting reactions between the overflow and V.I.P. areas at a Trump event encapsulated the finance world’s worries about the new administration’s first month.,general,Rob Copeland,Unknown,Unknown
"The Fed has pulled 'a rabbit out of a hat,' strategist says",https://s.yimg.com/ny/api/res/1.2/WWvlZFksQtcQJLU.Y8rv5w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/20482600-f094-11ef-ba7b-254f0bef4264,2025-02-21 21:03:42+00:00,"Roth Capital Partners Chief Economist and Macro Strategist Michael Darda shares his outlook on inflation and Federal Reserve policy on Market Domination. Darda characterizes the current stock market (^DJI, ^IXIC, ^GSPC) weakness as ""a very minor pullback"" following two years of ""totally uninterrupte...",general,Julie Hyman,Yes,Real
"Trump, DOGE mass job cuts: Federal workers’ money questions answered",https://image.cnbcfm.com/api/v1/image/108102828-1739554288114-gettyimages-2199641798-_d6a1603_g9mhwyuo.jpeg?v=1739554331&w=1920&h=1080,2025-02-21 19:22:02+00:00,The Trump administration is terminating federal workers across agencies. Here’s what to know about your rights and finances if you were impacted by the cuts.,general,"Annie Nova,Lorie Konish,Greg Iacurci,Ana Teresa Solá",Yes,Real
"Mortgage and refinance rates today, February 21, 2025: The 30-year rate falls 11 basis points in a month",https://s.yimg.com/ny/api/res/1.2/pkSpSwDGDZC8Ol_scXouEA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2024-04/c36fbdb0-0289-11ef-be8f-4e0451f1fa09,2025-02-21 11:00:49+00:00,"These are today's mortgage and refinance rates. Interest rates are down a little this month, but overall, they're holding steady. Lock in your rate today.",general,Laura Grace Tarpley,Yes,Real
Japan Finance Minister Kato Warns Higher Bond Yields May Strain Finances,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/ihdwNHoXQgcE/v0/1200x800.jpg,2025-02-21 00:57:02+00:00,"Rising government bond yields may strain Japan’s already tight finances, the nation’s finance minister warned, after the 10-year benchmark yield hit its highest level in 15 years.",general,Unknown,Yes,Real
Carlyle (CG) COO Lindsay LoBue Touts Asset-Based Finance as Next Frontier,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/irdR2JeiZwog/v0/1200x800.jpg,2025-02-21 00:53:47+00:00,"Carlyle Group Inc. is looking to asset-based finance as its next big growth opportunity, Chief Operating Officer Lindsay LoBue said at a  New Voices event in New York on Thursday.",general,Unknown,Yes,Real
"OpenAI CFO talks possibility of going public, says Musk bid isn't a distraction",https://image.cnbcfm.com/api/v1/image/105621188-1544547249311img_7672.jpg?v=1718047852&w=1920&h=1080,2025-02-20 15:56:10+00:00,"The interview with finance chief Sarah Friar comes during a pivotal time, with the startup reportedly in talks to close a $40 billion investment from SoftBank.",general,Samantha Subin,Yes,Real
Huge data leak exposes 14 million customer shipping records,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/1024/512/1-huge-data-leak-exposes-14-million-customer-shipping-records-intro.jpg?ve=1&tl=1,2025-02-20 15:00:33+00:00,"No industry is safe from data breaches. Over the past few months alone, we've seen security incidents hit almost every sector, including healthcare, finance and tech. Now, the shipping industry has joined the list, with a major global shipper that works with Amazon, eBay and Shopify exposing 14 mill...",general,Fox News,Yes,Real
South Africa Budget Unraveled After a Key Detail Was Kept Secret,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/i4WO9oRTefuo/v1/1200x800.jpg,2025-02-20 08:11:30+00:00,"South African Finance Minister Enoch Godongwana presented highlights of his upcoming budget to colleagues two weeks ago, but skipped a crucial detail to stop it from leaking — triggering a major fallout in the nation’s coalition government.",general,Unknown,Yes,Real
Microsoft's Majorana 1 quantum chip: What you should know,https://s.yimg.com/ny/api/res/1.2/r3CerhdhLfUMEPseh65Qzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/b71b6f20-ef08-11ef-93e3-ee0694a07bc5,2025-02-19 21:53:58+00:00,"Microsoft (MSFT) unveiled its new Majorana 1 quantum chip Wednesday, intensifying the competition in quantum computing. Yahoo Finance Technology Editor Dan Howley joins Market Domination hosts Seana Smith and Julie Hyman to talk about the chip's use of qubits, enabling faster calculations. Just like...",general,Seana Smith,Unknown,Unknown
"BNP, Santander, Barclays (BARC LN) Rank as Best on Financed CO2 Emissions",https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iap_7VRBDX8o/v1/1200x800.jpg,2025-02-19 20:00:00+00:00,"BNP Paribas SA, Banco Santander SA and Barclays Plc stand out as the best among banks in terms of their current and forecast financed CO2 emissions, according to analysts at  Intelligence.",general,Unknown,Yes,Real
Billionaires Court Saudi Wealth at Miami Event With Trump’s Help,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iMhkQkDqbyW8/v1/1200x800.jpg,2025-02-19 14:01:36+00:00,"President Donald Trump plans to take the stage in Miami Beach on Wednesday to address captains of finance and tech, as well as the event’s host: Saudi Arabia’s mammoth sovereign wealth fund.",general,Unknown,Yes,Real
Denver approves new rules for taxpayer-funded campaign matching dollars in city elections,https://www.denverpost.com/wp-content/uploads/2023/07/TDP-L-JOHNSTON-INAUGURATION-2668.jpg?w=640,2025-02-19 13:00:59+00:00,"The changes will ban anonymous donations, require “neutral debates” for participating candidates, pave the way for campaign finance investigations and prohibit the use of the public money on things…",general,Elliott Wenzler,Unknown,Unknown
MSU Denver’s new Affordable Housing Institute professionalizes an industry to beef up workforce,https://www.denverpost.com/wp-content/uploads/2024/09/TDP-L-MEASURE2R_588.jpg?w=640,2025-02-19 13:00:29+00:00,"The program is intended to equip students with practical skills in affordable housing finance, property management and resident services.",general,Elizabeth Hernandez,Yes,Real
Dave Ramsey says he can 100% tell who will stay middle-class by looking at the cars they drive,https://s.yimg.com/ny/api/res/1.2/aMxW31Q_.K_4bsfd3_Fnxg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/fortune_175/46a927e02add5f472600e4fd736bdae7,2025-02-19 10:55:00+00:00,The personal finance guru and radio host said average workers shouldn’t be splurging on “toy” cars—unless they’re billionaires.,general,Emma Burleigh,Unknown,Unknown
DigitFT to Offer Tokenized Version of $6.3 Billion Invesco Fund,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iQ03SAZjPIgE/v0/1200x800.jpg,2025-02-19 00:00:00+00:00,"Singaporean blockchain platform DigitFT will offer a tokenized version of a $6.3 billion Invesco private credit fund, the latest example of blurring lines between the finance and crypto worlds.",general,Unknown,Yes,Real
South Africa Budget Under Added Scrutiny Given Trump Aid Tensions,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iz7X3tCSzZaQ/v1/1200x800.jpg,2025-02-19 00:00:00+00:00,South Africa’s finance minister is under pressure to chart an economic course that navigates the hazards unleashed by Donald Trump’s trade war.,general,Unknown,Yes,Real
JPMorgan CEO Jamie Dimon criticizes select DEI spending,https://s.yimg.com/ny/api/res/1.2/iOxYKCfkmBhPupnwKyibhw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/b8f909d0-ee39-11ef-9aff-34cb33600cc1,2025-02-18 20:55:24+00:00,"In leaked audio, JPMorgan Chase & Co. (JPM) CEO Jamie Dimon weighed in on the bank's diversity, equity, and inclusion (DEI) initiatives, considering certain programs to be wasteful spending. The major bank went on to omit any reference to DEI practices in its annual 10-K filing for 2024. Yahoo Finan...",general,Yahoo Finance,Yes,Real
Social Security head replaced after clash with Elon Musk's DOGE,https://s.yimg.com/ny/api/res/1.2/NpP.f1PQfst9DdkTjKNHDA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/f0c25840-ee1f-11ef-9ecf-5e69575fa433,2025-02-18 17:47:30+00:00,"The acting Social Security Administration commissioner, Michelle King, stepped down after a clash with Tesla (TSLA) CEO Elon Musk's Department of Government Efficiency (DOGE) about how to handle sensitive data. Yahoo Finance Washington Correspondent Ben Werschkul joins Wealth Host Brad Smith to brea...",general,Yahoo Finance,Unknown,Unknown
"Mortgage and refinance rates today, February 18, 2024: 30-year rate down 15 basis points this year",https://s.yimg.com/ny/api/res/1.2/Y2tfJtD0oUt6xTTdKawkhA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2024-04/700e25a0-fb43-11ee-be6b-a40c5cf2631a,2025-02-18 11:00:07+00:00,These are today's mortgage and refinance rates. Interest rates have decreased since the beginning of 2025. Lock in your rate today.,general,Laura Grace Tarpley,Yes,Fake
UK Supreme Court Rejects Reeves’ Motor Finance Intervention,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iPrTySUD0e3k/v1/1200x808.jpg,2025-02-17 15:30:51+00:00,"The UK’s Supreme Court refused to let the Treasury intervene in a landmark court case over controversial car loans, dealing a blow to Chancellor Rachel Reeves who had sought to argue that the suit was hindering Britain’s regulatory environment.",general,Unknown,Unknown,Unknown
"As a personal finance expert, this is the worst savings advice I see on social media",https://s.yimg.com/ny/api/res/1.2/qUTz_2o9whajwUpsKxkjzQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/b7af8b30-eb0a-11ef-bfff-aa2fc8acf795,2025-02-17 14:00:13+00:00,"Social media is chock full of money and savings advice — and a lot of it is bad. Here’s the worst savings advice on social media, according to one financial expert.",general,Ivana Pino,Unknown,Unknown
"Bernie Sanders Warns: If Elon Musk Can Fire Hundreds Of Thousands Of Federal Employees, Imagine What He'll Do To Private Sector Workers",https://media.zenfs.com/en/Benzinga/aa6c5f416bfdbe90913616b222e2e882,2025-02-22 17:00:18+00:00,"Bernie Sanders (I-VT) has a warning for workers across America: If Elon Musk can fire hundreds of thousands of federal employees without cause, private sector workers could be next. Billionaire Power and Its Consequences In a recent post on X, Sanders put it bluntly: “Today, it's federal workers. To...",general,Adrian Volenik,Yes,Real
San Francisco's Asian voters tell local news why they are 'walking away' from the Democrats,https://static.foxnews.com/foxnews.com/content/uploads/2022/02/AP22032859091354.jpg,2025-02-22 14:00:33+00:00,"Asian Americans in liberal San Francisco are speaking out about how members of their community, ranging from Trump supporters to left-leaning organizers, are leaving the modern Democratic Party, according to a new report in The San Francisco Standard. The Standard reporters Han Li and Noah Baustin s...",general,foxnews,Unknown,Unknown
"5 Comedy Specials to Watch: Josh Johnson, Rosebud Baker and More",https://static01.nyt.com/images/2025/02/22/multimedia/22comedy-hjbl/22comedy-hjbl-facebookJumbo.jpg,2025-02-22 10:01:43+00:00,"Stand-up shows from Josh Johnson, Rosebud Baker, Craig Ferguson and others investigate Kendrick Lamar’s halftime show, motherhood and the politics of dumplings.",general,Jason Zinoman,Yes,Real
Fox News Politics Newsletter: Outside the Maine-stream,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/1024/512/gettyimages-2197258245.jpg?ve=1&tl=1,2025-02-21 23:44:38+00:00,"Welcome to the Fox News Politics newsletter with the latest updates on the Trump administration, Capitol Hill and more Fox News politics content.",general,Fox News,Yes,Real
Brooks and Capehart on Republicans facing backlash over federal cuts,https://d3i6fh83elv35t.cloudfront.net/static/2025/02/brooksandcapehart-1024x580.jpg,2025-02-21 23:30:40+00:00,"New York Times columnist David Brooks and Washington Post associate editor Jonathan Capehart join Geoff Bennett to discuss the week in politics, including fresh tensions between the U.S. and Ukraine, town hall backlash to major cuts to the federal workforce and how inflation could sink Republicans.",general,Ian Couzens,Yes,Real
