title,image,published,description,category,author,image_relation,fake_news_label
"Bernie Sanders Warns: If Elon Musk Can Fire Hundreds Of Thousands Of Federal Employees, Imagine What He'll Do To Private Sector Workers",https://media.zenfs.com/en/Benzinga/aa6c5f416bfdbe90913616b222e2e882,2025-02-22 17:00:18 +0000,"Bernie Sanders (I-VT) has a warning for workers across America: If Elon Musk can fire hundreds of thousands of federal employees without cause, private sector workers could be next. Billionaire Power and Its Consequences In a recent post on X, Sanders put it bluntly: “Today, it's federal workers. To...",['general'],Adrian Volenik,Yes,Real
San Francisco's Asian voters tell local news why they are 'walking away' from the Democrats,https://static.foxnews.com/foxnews.com/content/uploads/2022/02/AP22032859091354.jpg,2025-02-22 14:00:33 +0000,"Asian Americans in liberal San Francisco are speaking out about how members of their community, ranging from Trump supporters to left-leaning organizers, are leaving the modern Democratic Party, according to a new report in The San Francisco Standard. The Standard reporters Han Li and Noah Baustin s...",['general'],foxnews,Unknown,Unknown
Trump asserts dominance as GOP senators come to heel,,2025-02-22 11:00:00 +0000,"President Trump has proven to be a dominant force in politics and other aspects of American life in his first month back in the White House, showcasing how much his influence has grown since he took office for his first term.
Trump and his allies imposed their will on Republican senators to confirm ...",['general'],Brett Samuels,No,Real
"5 Comedy Specials to Watch: Josh Johnson, Rosebud Baker and More",https://static01.nyt.com/images/2025/02/22/multimedia/22comedy-hjbl/22comedy-hjbl-facebookJumbo.jpg,2025-02-22 10:01:43 +0000,"Stand-up shows from Josh Johnson, Rosebud Baker, Craig Ferguson and others investigate Kendrick Lamar’s halftime show, motherhood and the politics of dumplings.",['general'],Jason Zinoman,Yes,Real
Fox News Politics Newsletter: Outside the Maine-stream,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/1024/512/gettyimages-2197258245.jpg?ve=1&tl=1,2025-02-21 23:44:38 +0000,"Welcome to the Fox News Politics newsletter with the latest updates on the Trump administration, Capitol Hill and more Fox News politics content.",['general'],Fox News,Yes,Real
Brooks and Capehart on Republicans facing backlash over federal cuts,https://d3i6fh83elv35t.cloudfront.net/static/2025/02/brooksandcapehart-1024x580.jpg,2025-02-21 23:30:40 +0000,"New York Times columnist David Brooks and Washington Post associate editor Jonathan Capehart join Geoff Bennett to discuss the week in politics, including fresh tensions between the U.S. and Ukraine, town hall backlash to major cuts to the federal workforce and how inflation could sink Republicans.",['general'],Ian Couzens,Yes,Real
Actor Robert Davi 'concerned' he won't get the call for 'Goonies 2' because of his conservative views,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/05/1024/512/ROBERT-DAVI-CALIFORNIA-PREMIERE.jpg?ve=1&tl=1,2025-02-21 10:00:40 +0000,"EXCLUSIVE — When ""Goonies"" actor Robert Davi was asked about the sequel to the cult 1980s classic, he shared some concerns about whether he was going to get the call to revive his character Jake Fratelli.The 1985 adventure comedy, which follows a group of kids who discover a map to hidden treasure, ...",['general'],Fox News,Yes,Real
Day 33: Has Musk taken a chainsaw to US politics?,https://e3.365dm.com/25/02/768x432/skynews-trump-100-trump-podcast_6818183.jpg?20250221050307,2025-02-21 04:07:00 +0000,<a href='https://podfollow.com/trump100/view'>👉 Follow Trump 100 on your podcast app 👈  </a>,['general'],Sky UK Limited,Unknown,Unknown
Former ‘Squad’ members launching ‘Bowman and Bush’ YouTube show,https://thehill.com/wp-content/uploads/sites/2/2024/06/AIPAC_070124_Photo_Getty.png?strip=1&w=640,2025-02-21 02:35:17 +0000,"Former Reps. Cori Bush (D-Mo.) and Jamaal Bowman (D-N.Y.) are launching a YouTube show, according to a Thursday post from Bush on her Instagram.
""I'm beyond excited to announce the launch of our brand new monthly show, Bowman and Bush, exclusively on Zeteo!"" Bush said in her post, referencing progre...",['general'],Tara Suter,Yes,Real
Asking Eric: Friend complains about politics but does nothing,https://www.denverpost.com/wp-content/uploads/2024/06/hd1-Eric_Thomas.jpg?w=640,2025-02-20 11:30:18 +0000,“I know confronting her with what I see is her own hypocrisy won’t go over well.”,['general'],Joe Nguyen,Yes,Real
James Carville says Stephen A Smith doesn't 'know his a-- from a hole in the ground' when it comes to politics,https://static.foxnews.com/foxnews.com/content/uploads/2025/02/james-carville-criticizes-stephen-a-smith.png,2025-02-20 02:30:04 +0000,"Longtime Democratic strategist James Carville blasted sports commentator Stephen A. Smith, warning him against making a ""fool"" of himself by talking about politics.

The ESPN host recently rejected th...",['general'],Alexander Hall,Yes,Real
The Memo: Trump roils New York with Adams drama,https://thehill.com/wp-content/uploads/sites/2/2025/02/adams_trump_hochul_AP.jpg?strip=1&w=640,2025-02-20 00:34:30 +0000,President Trump is roiling the politics of his native city — and the drama isn’t over yet. A federal judge on Wednesday reserved judgment on whether he would accede to a massively controversial req…,['general'],Niall Stanage,Yes,Real
Vulnerable Children' at Risk as Trump Halts Legal Aid for Unaccompanied Migrant Youth,,2025-02-19 19:16:40 +0000,"Migrant rights advocates are forcefully denouncing the Trump administration's move this week to cut off legal services for unaccompanied immigrant children.

	Multiple organizations said Tuesday that they had received a ""stop-work order"" emailed from the U.S. Department of the Interior. Among them w...",['general'],Jessica Corbett,No,Real
He Wants It All': Musk-Linked Group Pours Money Into Wisconsin Supreme Court Race,,2025-02-19 18:03:21 +0000,"A nonprofit with links to billionaire and GOP megadonor Elon Musk is spending over a million dollars in the race for Wisconsin Supreme Court, a high stakes contest that will decide whether liberals or conservatives control the state's highest judicial body.Wisconsin Democratic Party Chair Ben Wikler...",['general'],Eloise Goldsmith,No,Real
Trump Company Sues Brazilian Judge Leading Probe Into Bolsonaro's Alleged Coup,,2025-02-19 17:39:12 +0000,"In a move that one political scientist said appeared aimed at ""promoting autocracy globally,"" U.S. President Donald Trump's media company sued a Supreme Court justice in Brazil Tuesday just as the judge was considering whether to order the arrest of former right-wing Brazilian President Jair Bolsona...",['general'],Julia Conley,Unknown,Unknown
Trump looks to cement legacy on judicial bench,,2025-02-19 11:00:00 +0000,"In politics, executive orders and legislative wins can be fleeting. But judicial appointments can resonate for decades. 
President Trump and his team enter his second term fully aware of that fact and are prepared to cement his legacy when it comes to the judicial branch.
Trump in some ways owed his...",['general'],Brett Samuels,No,Real
"Ahead of a jubilant CPAC, GOP divisions linger",,2025-02-19 11:00:00 +0000,"A day-long gathering that celebrates conservative politics is set to put the newly energized Republican Party fully on display a month into President Trump's second term.
The Conservative Political Action Conference (CPAC), which begins Thursday in Maryland, will offer something of a victory lap for...",['general'],Caroline Vakil,Unknown,Unknown
Sen. Cassidy will vote to confirm Patel as FBI head,,2025-02-19 01:54:38 +0000,"Sen. Bill Cassidy (R-La.) announced that he will vote to confirm Kash Patel, President Trump's choice to lead the FBI. 
Cassidy, the chair of the Senate Health, Education, Labor and Pensions Committee, said on Tuesday that he talked to ""multiple people I respect about Kash Patel this weekend—both fo...",['general'],Filip Timotija,No,Real
Fox News Politics Newsletter: ‘Open the Books’ on Biden's Billions,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/06/1024/512/biden-border.jpg?ve=1&tl=1,2025-02-18 22:27:47 +0000,"Welcome to the Fox News Politics newsletter with the latest updates on the Trump administration, Capitol Hill and more Fox News politics content.Here's what's happening…-Trump greenlights some pro-immigrant moves amid broader anti-migrant crackdown-Department of Education cancels another $350M in 'w...",['general'],Fox News,Yes,Real
Every #Resistance Has an Equal and Opposite Counter-Resistance,https://d2eehagpk5cl65.cloudfront.net/img/q60/uploads/2021/11/the-volokh-conspiracy.jpg,2025-02-18 19:22:54 +0000,"Not to defend any particular action of the counter-resistance or the resistance, but just to observe something about politics.",['general'],Eugene Volokh,Unknown,Unknown
CNN Ignores Its Own Plane Expert As It Accuses Trump Of Firing Plane Experts,https://cdn.newsbusters.org/styles/mobile_thumb_700x400_/s3/2025-02/2025-02-18-CNN-Inside%20Politics-Bash.jpg?itok=J5ECVpRr,2025-02-18 18:41:00 +0000,"On Tuesday’s edition of CNN’s Inside Politics, aviation correspondent Pete Muntean told host Dana Bash that it appeared the Delta Airlines flight that crashed in Toronto on Monday did so due to a land...",['general'],Alex Christy,Unknown,Unknown
12:30 Report — Who runs DOGE?,,2025-02-18 17:30:00 +0000,"Close



Thank you for signing up!
Subscribe to more newsletters here





The latest in politics and policy.
Direct to your inbox.
Sign up for the 12:30 Report newsletter





















													Subscribe
											








{beacon}




















12:30 REPORT








It's Tuesday. ...",['general'],Cate Martel,Unknown,Unknown
CONNECTING THE DOTS: Mapping Alex Soros's Growing Dominance in Washington,,2025-02-18 17:00:00 +0000,"CONNECTING THE DOTS: Mapping Alex Soros's Growing Dominance in Washington

Finding links to the Soros family in the Joe Biden White House should come as no surprise. In addition to George's decades-long meddling in our politics, he spent tens of millions backing Biden and other Democrats in 2020, an...",['general'],Joseph Vazquez,No,Real
PBS: Trump's 'Gulf of America' Ban Attacks 'Nonpartisan' AP's 'Freedom of the Press',,2025-02-18 16:17:13 +0000,"PBS: Trump's 'Gulf of America' Ban Attacks 'Nonpartisan' AP's 'Freedom of the Press'

 PBS's regular Monday political conclave with Cook Political Report's Amy Walter and NPR White House reporter Tamara Keith ran hotter than usual, with concerns about President Trump's purported assault on the First...",['general'],Clay Waters,Unknown,Unknown
John Dickerson on admiration for George Washington and its effect on modern-day politics,https://assets3.cbsnewsstatic.com/hub/i/r/2025/02/18/883f0b00-dcd1-4ba1-88a7-55bbe303c110/thumbnail/1200x630/745fff184e7de742cb7fcbb828b0934b/cbsn-fusion-john-dickerson-on-admiration-for-george-washington-and-its-effect-on-modern-day-politics-thumbnail.jpg?v=db3d87ba7bf4d4ff13b65eabcf0d9bea,2025-02-18 01:49:00 +0000,"It's Presidents Day, the holiday that started in honor of George Washington -- the president with an enormous birthday candle on the Mall. But do we revere the father of our country too much? It was a question from the very birth of the presidency. John Dickerson discusses.",['general'],CBS News,Yes,Real
Readers say Elon Musk’s DOGE role has changed their view of Tesla,https://bdc2020.o0bc.com/wp-content/uploads/2025/02/B22ERMGOVPCVPG5YPTJCNS5O6A-67b3d53600987-768x432.jpg,2025-02-18 00:50:03 +0000,"7 percent of those respondents own a Tesla, and around 63 percent of them say Musk’s politics have impacted their view of Tesla.",['general'],Molly Farrar,Unknown,Unknown
Fox News Politics Newletter: Duffy Calls Out Clinton,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/1024/512/duffy-clinton.jpg?ve=1&tl=1,2025-02-17 22:10:12 +0000,"Welcome to the Fox News Politics newsletter, with the latest updates on the Trump administration, exclusive interviews and more Fox News politics content.",['general'],Fox News,Unknown,Unknown
"Watching 'Shoah' in Berlin, 80 Years After Auschwitz",https://static01.nyt.com/images/2025/02/17/arts/17shoah-02/17shoah-02-facebookJumbo.png,2025-02-17 17:36:09 +0000,"Some commentators, including film critics and politicians, have expressed fears that politics will eclipse the movies themselves. Would scrubbing the Berlinale of political commitments altogether allo...",['general'],Beatrice Loayza,Unknown,Unknown
"Zachary Levi calls out corruption in politics, demands we hold leaders accountable",https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/1024/512/zachary-levi.jpg?ve=1&tl=1,2025-02-17 13:00:59 +0000,"""The Unbreakable Boy"" star Zachary Levi tells Fox News Digital that ""integrity"" makes a good leader, but the system is bogged down by ""corruption.""",['general'],Fox News,Unknown,Unknown
"REGIMEPRESSE: 60 Minutes Sees German Censorship, Finds It Wunderbar",,2025-02-17 05:00:40 +0000,"REGIMEPRESSE: 60 Minutes Sees German Censorship, Finds It Wunderbar

It is not coincidental that mere days after Vice President JD Vance went into the Munich Security Conference and denounced European censorship regimes, CBS's 60 Minutes would air a report extolling the virtues of German censorship....",['general'],Jorge Bonilla,No,Real
"Banning NIH Grant Meetings, Trump Circumvents Courts That Blocked Funding Freeze",,2025-02-22 21:53:08 +0000,"The Trump administration's attempt to freeze all federal grants, including those at the National Institutes of Health, has been temporarily blocked since late last month, when two federal judges ruled that President Donald Trump did not have the authority to pull back the funding—but new reporting o...",['general'],Julia Conley,No,Real
"Jaylen Brown celebrates science, sneaker culture during 741 launch party at Museum of Science",https://bdc2020.o0bc.com/wp-content/uploads/2025/02/GkW0QVHXQAADlB2-67b9f6817fba5-768x432.jpg,2025-02-22 16:12:27 +0000,"With the help of Bill Nye, Ferg, and Jazlyn of Jazzy's World, Jaylen Brown launched his 741 performance line at the Museum of Science.",['general'],LaDonna LaGuerre,Unknown,Unknown
